filename                           ,chroma_stft        ,rmse                ,spectral_centroid ,spectral_bandwidth,rolloff           ,zero_crossing_rate  ,mfcc1              ,mfcc2              ,mfcc3               ,mfcc4               ,mfcc5               ,mfcc6               ,mfcc7                ,mfcc8               ,mfcc9               ,mfcc10              ,mfcc11              ,mfcc12              ,mfcc13              ,mfcc14               ,mfcc15               ,mfcc16              ,mfcc17             ,mfcc18              ,mfcc19              ,mfcc20
113BachOrchestralSuite2InBwav      ,0.24629758298397064,0.0740814208984375  ,1621.5561832217352,1732.36203663953  ,3021.8900603775637,0.08328710030476007 ,-212.81179809570312,119.58837127685547 ,-32.55927658081055  ,18.913448333740234  ,-10.894746780395508 ,-11.260865211486816 ,-13.824073791503906  ,-4.569544315338135  ,-9.23503303527832   ,0.7785018086433411  ,-8.2434663772583    ,-3.446685791015625  ,-11.702634811401367 ,-4.78597354888916    ,-7.094949722290039   ,-2.234389305114746  ,-8.191946983337402 ,-3.380465507507324  ,-8.139242172241211  ,-2.0182316303253174
114BachOrchestralSuite2InBwav      ,0.2675025463104248 ,0.05717264488339424 ,1609.778285332608 ,1759.4442494103196,2954.8654656661183,0.0832205852118808  ,-227.48306274414062,126.56605529785156 ,-30.65279769897461  ,16.019174575805664  ,-10.097220420837402 ,-10.17200756072998  ,-15.62580680847168   ,-6.4178924560546875 ,-11.759665489196777 ,-1.9285038709640503 ,-10.877693176269531 ,-1.6680326461791992 ,-9.154271125793457  ,-1.0102429389953613  ,-4.305233001708984   ,1.1963353157043457  ,-5.85142707824707  ,0.93364417552948    ,-3.597445011138916  ,-0.28207388520240784
115BachOrchestralSuite2InBwav      ,0.23176074028015137,0.08025871217250824 ,1409.790708991853 ,1602.7496186167193,2549.8262482161863,0.07851917751064241 ,-212.80258178710938,139.42733764648438 ,-25.192367553710938 ,21.290189743041992  ,-5.656845569610596  ,-1.0480332374572754 ,-4.819746971130371   ,0.08137743920087814 ,-11.919883728027344 ,-10.428245544433594 ,-18.490596771240234 ,-3.007873773574829  ,-2.245436429977417  ,4.295713424682617    ,-4.90789270401001    ,-3.8246514797210693 ,-11.90751838684082 ,-4.537746429443359  ,-4.914622783660889  ,1.761508584022522
116BachOrchestralSuite2InBwav      ,0.24658790230751038,0.04344956949353218 ,1500.9717425602505,1732.5525170467597,2769.124922147107 ,0.07893225135448917 ,-266.6050109863281 ,131.74098205566406 ,-17.37391471862793  ,20.616455078125     ,-3.310459852218628  ,-5.572417736053467  ,-12.279715538024902  ,-3.064720630645752  ,-7.674780368804932  ,-0.16306954622268677,-8.660979270935059  ,-1.360668659210205  ,-4.611459255218506  ,0.3593495488166809   ,-3.4794650077819824  ,-4.377335071563721  ,-11.789128303527832,-3.602001667022705  ,-3.4804725646972656 ,0.8900306224822998
117BachOrchestralSuite2InBwav      ,0.204550102353096  ,0.03671307861804962 ,1622.9595806037512,1769.4850586525924,2746.2500604682664,0.08733015975715944 ,-283.7172546386719 ,123.60836029052734 ,-28.054996490478516 ,-0.26969847083091736,-6.619823932647705  ,-5.700855731964111  ,-7.608016014099121   ,3.9487969875335693  ,-2.4724409580230713 ,-1.1086188554763794 ,-7.855137825012207  ,2.7702295780181885  ,-2.4758248329162598 ,0.01431605126708746  ,-4.514832019805908   ,-1.9901574850082397 ,-8.339858055114746 ,-0.17546586692333221,0.8040754199028015  ,2.5868654251098633
201BachBrandenburgConcerto2Iwav    ,0.2820495665073395 ,0.05256002023816109 ,1743.679901013761 ,1898.758843866509 ,3359.5130188177245,0.09771104936629257 ,-255.30630493164062,109.98292541503906 ,-29.23911476135254  ,15.31511116027832   ,-0.35250210762023926,2.9639768600463867  ,-6.13645076751709    ,1.6793797016143799  ,-5.890923976898193  ,4.251277923583984   ,-9.312654495239258  ,-1.1900355815887451 ,-8.113113403320312  ,0.6723277568817139   ,0.37916111946105957  ,8.227977752685547   ,-2.3832788467407227,-3.666996717453003  ,-7.569665431976318  ,2.580491304397583
202BachBrandenburgConcerto2Iwav    ,0.23595626652240753,0.03992437198758125 ,1533.5333680257584,1666.4843294304164,2598.7176192434213,0.08877497339396284 ,-327.1543273925781 ,121.30435180664062 ,-23.397951126098633 ,7.603453636169434   ,1.249730110168457   ,3.881974935531616   ,-9.469225883483887   ,-3.924663782119751  ,-9.544578552246094  ,-4.043861389160156  ,-11.277162551879883 ,-9.734724998474121  ,-14.50576400756836  ,-10.058701515197754  ,-6.537339210510254   ,1.9653104543685913  ,-0.7448412775993347,-8.898796081542969  ,-15.010623931884766 ,-4.125917911529541
203BachBrandenburgConcerto2Iwav    ,0.2302355319261551 ,0.06468537449836731 ,1829.8318874167844,1548.352749821898 ,2870.2326440958786,0.11808847716718267 ,-259.1661071777344 ,109.92874145507812 ,-63.660518646240234 ,-6.867629051208496  ,-5.369647979736328  ,-0.388408899307251  ,-3.176449775695801   ,10.87783432006836   ,1.9832615852355957  ,2.9339613914489746  ,-12.32442855834961  ,-3.8910505771636963 ,-9.40172290802002   ,-1.390311360359192   ,-3.823413372039795   ,1.8431671857833862  ,-5.828564167022705 ,-6.240508079528809  ,-6.598453044891357  ,1.9765628576278687
204BachBrandenburgConcerto5Iwav    ,0.2902624309062958 ,0.06829969584941864 ,1622.4264852523472,1809.656496285406 ,3127.5727546621033,0.08562041952883127 ,-212.21560668945312,123.52783966064453 ,-22.58228302001953  ,26.8033447265625    ,-4.595092296600342  ,-5.301403999328613  ,-7.393594741821289   ,-0.8374376893043518 ,-7.643840312957764  ,1.7255821228027344  ,-9.308939933776855  ,-0.22066882252693176,-8.627878189086914  ,-0.41808968782424927 ,-6.519855499267578   ,-1.507270097732544  ,-4.885750770568848 ,0.6121340990066528  ,-4.3894548416137695 ,-2.6894726753234863
205BachBrandenburgConcerto5Iwav    ,0.21735592186450958,0.03476358577609062 ,1777.332978392453 ,1842.8041120320058,3168.3308415368615,0.09302173531830496 ,-315.82958984375   ,107.52957916259766 ,-23.57678985595703  ,12.061248779296875  ,-5.938148021697998  ,-2.5212223529815674 ,-15.818077087402344  ,-2.506795883178711  ,-7.073482513427734  ,4.296611785888672   ,-5.951346397399902  ,-0.34981459379196167,-6.017724990844727  ,-2.2075936794281006  ,-9.727766990661621   ,-6.156846523284912  ,-12.65185546875    ,-10.973358154296875 ,-10.312374114990234 ,-2.442253828048706
206BachBrandenburgConcerto5Iwav    ,0.24104398488998413,0.020509161055088043,2086.957424327383 ,2117.526431530378 ,3990.4342037236356,0.10287466137770898 ,-332.8088684082031 ,90.39713287353516  ,-32.18793869018555  ,-6.262922286987305  ,-13.932735443115234 ,-11.290987968444824 ,-20.29262924194336   ,-0.3257599472999573 ,-6.4233078956604    ,5.439004898071289   ,-5.101235389709473  ,7.199626922607422   ,-3.926579475402832  ,4.454909324645996    ,-1.8139986991882324  ,5.114743232727051   ,-1.0424786806106567,3.410078287124634   ,-2.998403310775757  ,-2.7722768783569336
207BachBrandenburgConcerto6Iwav    ,0.3122909367084503 ,0.05340265482664108 ,1439.9043566544578,1798.1915089964389,2815.4413087449207,0.05706276908378483 ,-256.1922302246094 ,139.24957275390625 ,-9.47269058227539   ,22.2917423248291    ,-0.916093111038208  ,6.958337306976318   ,-10.119120597839355  ,4.3402018547058105  ,-10.428573608398438 ,-2.1368913650512695 ,-9.177090644836426  ,-3.069310426712036  ,-5.36318826675415   ,-3.379070281982422   ,-3.23813796043396    ,0.5435600876808167  ,-3.5716030597686768,-2.2464439868927    ,-3.3264055252075195 ,2.3340094089508057
208BachBrandenburgConcerto6Iwav    ,0.2687331438064575 ,0.011875149793922901,1439.688702098197 ,1866.5904319417878,2696.8670257473877,0.05720675914280186 ,-415.3620910644531 ,135.27134704589844 ,-0.8962666988372803 ,14.342398643493652  ,-4.286253452301025  ,5.035328388214111   ,-7.974769592285156   ,2.5647542476654053  ,-6.670156002044678  ,0.5982084274291992  ,-6.9129815101623535 ,-3.8885676860809326 ,-8.531346321105957  ,-2.1546003818511963  ,-2.616610288619995   ,3.2489893436431885  ,-1.848393201828003 ,2.3937299251556396  ,-2.2815561294555664 ,1.6470282077789307
209BachBrandenburgConcerto6Iwav    ,0.25386855006217957,0.046168725937604904,1586.8637315317421,1801.583330440916 ,3026.4983658451047,0.07119760424729102 ,-271.4031066894531 ,130.48995971679688 ,-18.14995002746582  ,17.68535041809082   ,-6.063420295715332  ,0.7359533905982971  ,-14.637069702148438  ,-0.13980190455913544,-13.076337814331055 ,-3.483814239501953  ,-10.881528854370117 ,-7.10849142074585   ,-7.534240245819092  ,-1.4976539611816406  ,-1.708402156829834   ,2.6074025630950928  ,-2.0217130184173584,-1.8572968244552612 ,-6.066161155700684  ,1.7759321928024292
210BachOrchestralSuite3InDwav      ,0.3282358646392822 ,0.09768445044755936 ,1720.17001678317  ,1822.0465813234853,3338.4381462545957,0.09663811556695047 ,-195.82447814941406,121.95751190185547 ,-27.619672775268555 ,28.202550888061523  ,-0.48060673475265503,6.841350078582764   ,-8.66825008392334    ,-1.7225587368011475 ,-8.925737380981445  ,4.93033504486084    ,-8.393136978149414  ,-3.0967764854431152 ,-14.669756889343262 ,-7.847050189971924   ,-8.945342063903809   ,-0.7691330313682556 ,-6.682509899139404 ,-1.2094008922576904 ,-5.803437232971191  ,-4.831499099731445
211BachOrchestralSuite3InDwav      ,0.2961695194244385 ,0.022946486249566078,1509.142765018542 ,1781.0684662407464,3074.231410543247 ,0.06751281927244582 ,-344.2410583496094 ,131.11744689941406 ,-15.281437873840332 ,36.693397521972656  ,2.1900136470794678  ,1.1070263385772705  ,-8.347444534301758   ,-1.556506872177124  ,-4.203222274780273  ,2.587888717651367   ,-11.410327911376953 ,-2.9500012397766113 ,-5.258317947387695  ,2.081632614135742    ,0.0076028453186154366,1.1843347549438477  ,-6.687823295593262 ,-6.388009071350098  ,-7.650545597076416  ,-2.5988035202026367
212BachOrchestralSuite3InDwav      ,0.3113325238227844 ,0.08480199426412582 ,1518.800822692937 ,1648.3695901404678,2878.874258507885 ,0.0861306205253483  ,-208.4884796142578 ,138.6022186279297  ,-28.299427032470703 ,25.752567291259766  ,-0.7435949444770813 ,3.084362030029297   ,-12.747060775756836  ,-5.918548583984375  ,-11.11107063293457  ,4.827539443969727   ,-6.063798427581787  ,-3.8911261558532715 ,-15.143854141235352 ,-10.336907386779785  ,-8.387868881225586   ,0.3651120364665985  ,-6.5069146156311035,-1.7127572298049927 ,-7.228682041168213  ,-7.417140483856201
213BachOrchestralSuite3InDwav      ,0.2817227840423584 ,0.03807741776108742 ,1415.5427271050662,1547.9678066636095,2454.3018258392995,0.08738609290344428 ,-267.06463623046875,145.241943359375   ,-34.72505187988281  ,15.073378562927246  ,-1.5124419927597046 ,4.403351783752441   ,-12.384883880615234  ,-3.833253860473633  ,-12.848666191101074 ,1.970267415046692   ,-7.717215061187744  ,-1.9762860536575317 ,-10.832727432250977 ,-6.950538635253906   ,-8.942681312561035   ,0.09988809376955032 ,-3.878634214401245 ,0.0728544369339943  ,-9.895167350769043  ,-7.102939605712891
214BachOrchestralSuite3InDwav      ,0.31491515040397644,0.10664081573486328 ,1548.3085507252933,1679.9339737670819,2885.807549916554 ,0.09153761730843653 ,-150.97433471679688,137.2179718017578  ,-30.913999557495117 ,27.250404357910156  ,-3.1396842002868652 ,5.091488361358643   ,-11.697213172912598  ,-2.1734206676483154 ,-11.324275016784668 ,3.454380750656128   ,-7.967101573944092  ,-0.27427932620048523,-11.14317512512207  ,-2.843050718307495   ,-6.518731594085693   ,1.3297526836395264  ,-6.586733341217041 ,1.2996673583984375  ,-7.040281772613525  ,-5.745250225067139
01CSM137Instrumentalwav            ,0.2406584769487381 ,0.06372813135385513 ,2351.146049621814 ,2313.8194428310276,4772.829472686484 ,0.13008802667859906 ,-216.62521362304688,77.87029266357422  ,-19.82274055480957  ,-9.581414222717285  ,-14.980450630187988 ,-0.24098758399486542,0.4478073716163635   ,9.941265106201172   ,-2.7405245304107666 ,4.621455192565918   ,-15.029090881347656 ,2.9091882705688477  ,3.4298863410949707  ,8.20028018951416     ,0.6022671461105347   ,2.8086111545562744  ,-8.615972518920898 ,-0.5452077984809875 ,-5.142098903656006  ,3.179570436477661
02CSM282ParDeusMuitAGranVewav      ,0.31032314896583557,0.04286997765302658 ,3426.190085645691 ,3065.6045144061404,7054.26567715388  ,0.13762048302051083 ,-301.0143127441406 ,48.23554229736328  ,51.958961486816406  ,23.9974422454834    ,11.908267974853516  ,14.271466255187988  ,-5.844292163848877   ,12.600160598754883  ,-0.21380048990249634,3.69218373298645    ,-2.1104736328125    ,10.711960792541504  ,-2.3238673210144043 ,1.130547046661377    ,-7.001585960388184   ,-4.157534122467041  ,-0.8738629817962646,3.355503797531128   ,-5.260205268859863  ,-2.8336520195007324
03CSM332AtanGranPodesOFogoNowav    ,0.19051586091518402,0.044154535979032516,1021.5536892567146,1376.3844917877516,1271.2256464057662,0.06317157568208204 ,-388.2137756347656 ,151.24131774902344 ,9.61086654663086    ,-7.750527381896973  ,-14.383889198303223 ,-0.37974807620048523,-4.398394584655762   ,8.344083786010742   ,-13.091620445251465 ,-9.029666900634766  ,-17.928306579589844 ,-8.870327949523926  ,-2.118518590927124  ,3.099376916885376    ,-5.060624599456787   ,-6.013466835021973  ,-8.143790245056152 ,-10.278176307678223 ,-9.303038597106934  ,-6.8739447593688965
04CSM229RazonEGrandEDereitowav     ,0.2397957742214203 ,0.021907687187194824,1227.2377363895441,1888.9390391984298,2392.668865192047 ,0.04074918670181889 ,-437.79925537109375,122.9671630859375  ,39.284751892089844  ,28.968753814697266  ,8.790302276611328   ,10.863532066345215  ,-2.337398052215576   ,-2.540848970413208  ,-7.235972881317139  ,2.9613091945648193  ,-4.687292098999023  ,-10.995711326599121 ,-11.307201385498047 ,-5.874675273895264   ,-8.74740982055664    ,-5.355867862701416  ,-8.006893157958984 ,5.010464668273926   ,-1.7204211950302124 ,-4.153197288513184
05CSM79Instrumentalwav             ,0.18208619952201843,0.039622712880373   ,2284.3115539843666,2441.1103981077576,5004.294739714348 ,0.08117071098587461 ,-375.49908447265625,42.1511344909668   ,-20.270082473754883 ,-14.077198028564453 ,-20.19694709777832  ,-2.8661177158355713 ,-8.858072280883789   ,12.640040397644043  ,15.087810516357422  ,14.756611824035645  ,-5.817257881164551  ,-13.047773361206055 ,-16.536252975463867 ,-4.855606555938721   ,-2.018144369125366   ,8.395886421203613   ,16.232666015625    ,20.956947326660156  ,13.835458755493164  ,8.565206527709961
06CSM291CantadEEnMuitasGuissawav   ,0.2553161382675171 ,0.019248681142926216,1386.3682133704494,1996.5686221947149,2861.2576983661475,0.04721248851102941 ,-426.3921203613281 ,115.05908966064453 ,28.810836791992188  ,20.913795471191406  ,-2.439528465270996  ,2.3725509643554688  ,-3.7302355766296387  ,-2.561542272567749  ,-7.102097511291504  ,-4.093331336975098  ,-3.032686233520508  ,-2.8532533645629883 ,-7.6521992683410645 ,-6.9878668785095215  ,-4.1286492347717285  ,-5.471302509307861  ,-6.978143692016602 ,-3.9234230518341064 ,-4.328251361846924  ,-4.0339837074279785
07CSM63QueBenServaMadreDoQuwav     ,0.19207650423049927,0.031025100499391556,1619.725150947649 ,1917.441191271935 ,2962.0237557142514,0.0781476755998452  ,-368.6939697265625 ,90.58142852783203  ,-9.41709041595459   ,-14.640382766723633 ,-17.620939254760742 ,-16.13596534729004  ,-4.880765438079834   ,0.6946734189987183  ,-6.688483238220215  ,-12.90471363067627  ,-17.787212371826172 ,-6.964323043823242  ,-10.936322212219238 ,-11.3561429977417    ,-1.7356597185134888  ,1.7497316598892212  ,-2.5583646297454834,3.3511769771575928  ,12.289009094238281  ,15.936301231384277
08CSM221BenPerEstaAosReisDawav     ,0.2559679448604584 ,0.02278394065797329 ,2910.48240813813  ,2417.08805507147  ,5664.182416130515 ,0.2000191986745356  ,-268.8546142578125 ,51.8800048828125   ,-46.24115753173828  ,-7.6702470779418945 ,-4.759715557098389  ,-0.2512816786766052 ,0.6511510014533997   ,19.89282989501953   ,-5.461806774139404  ,13.462306022644043  ,-15.245035171508789 ,2.5796315670013428  ,6.3350019454956055  ,3.1894025802612305   ,-6.220902442932129   ,-0.690486490726471  ,-12.62547779083252 ,-4.621157646179199  ,-11.274102210998535 ,-3.2577364444732666
09CSM235ComoGradecerBenFeitoEwav   ,0.16440345346927643,0.03297043591737747 ,1240.6223418025877,1609.5479425058447,2142.0537139609132,0.04479753712751548 ,-406.5822448730469 ,106.16815948486328 ,-28.45005226135254  ,2.1320509910583496  ,0.10022463649511337 ,-7.954855918884277  ,-9.823877334594727   ,-7.974730968475342  ,-14.679485321044922 ,-11.638232231140137 ,-13.838704109191895 ,-8.833305358886719  ,-7.047417640686035  ,-1.0386427640914917  ,0.200611412525177    ,2.682696580886841   ,2.3295481204986572 ,-0.12471391260623932,-4.100356578826904  ,2.232678174972534
101CarminaGulatorumePotatorumCwav  ,0.3274611234664917 ,0.06755317747592926 ,1437.1734114810597,1698.7614612413076,2655.8672736672793,0.06912278686145511 ,-225.2681427001953 ,140.400634765625   ,-23.073822021484375 ,10.377569198608398  ,-9.2780122756958    ,-18.691646575927734 ,-11.11445140838623   ,4.092024326324463   ,-9.437332153320312  ,5.270794868469238   ,-9.448458671569824  ,-0.4600743055343628 ,-11.026987075805664 ,-11.194961547851562  ,-6.392304420471191   ,-1.3048033714294434 ,-4.90926456451416  ,1.750154972076416   ,-2.2529587745666504 ,-5.743928909301758
102CarminaGulatorumePotatorumCwav  ,0.233677938580513  ,0.11819665879011154 ,1582.680367430412 ,1407.520187654181 ,2482.4849887529026,0.10769700561145511 ,-213.091552734375  ,121.19487762451172 ,-64.57405853271484  ,-5.450106143951416  ,-0.10425711423158646,9.965088844299316   ,8.796038627624512    ,-2.771327018737793  ,-2.4201242923736572 ,-9.04209041595459   ,-0.9188201427459717 ,6.129641056060791   ,-3.150266170501709  ,3.532383680343628    ,-1.4179102182388306  ,2.185411214828491   ,-2.583315134048462 ,8.22423267364502    ,-0.33020979166030884,3.908466100692749
103CarminaGulatorumePotatorumCwav  ,0.2575587034225464 ,0.04465903714299202 ,1072.314977262955 ,1427.3224924102808,1679.8565088041796,0.05291918113873839 ,-318.9816589355469 ,155.6524658203125  ,-1.036482810974121  ,0.8154197931289673  ,-12.179481506347656 ,-19.357494354248047 ,-26.266523361206055  ,-19.440372467041016 ,-15.572846412658691 ,-6.514210224151611  ,-5.012185096740723  ,-4.498690128326416  ,-1.2063828706741333 ,3.563422918319702    ,3.6573033332824707   ,2.9620907306671143  ,2.853208065032959  ,7.369502544403076   ,6.721611499786377   ,8.933601379394531
104CarminaGulatorumePotatorumCwav  ,0.3742287755012512 ,0.05543629825115204 ,1176.7864580898824,1309.3662627944682,2253.9197041892417,0.06685106968363003 ,-300.22137451171875,176.37405395507812 ,-21.668075561523438 ,4.642271041870117   ,29.100265502929688  ,-31.43168067932129  ,-10.217137336730957  ,25.377288818359375  ,-18.598974227905273 ,-17.32024383544922  ,4.6639180183410645  ,16.436460494995117  ,-4.613566875457764  ,6.206969738006592    ,5.556394100189209    ,10.168453216552734  ,5.9542436599731445 ,4.509487628936768   ,4.819419860839844   ,5.039744853973389
105CarminaGulatorumePotatorumCwav  ,0.26284700632095337,0.08144469559192657 ,1482.7167032264965,1501.0373019291976,2563.4344992622873,0.0983006149622678  ,-202.32391357421875,147.0721435546875  ,-33.53359603881836  ,0.9691628813743591  ,-16.37635612487793  ,-16.510427474975586 ,-6.058912754058838   ,-5.334628582000732  ,-17.89439582824707  ,-10.47496509552002  ,-14.250741004943848 ,-11.143295288085938 ,-7.866213798522949  ,-3.907288074493408   ,-4.963197231292725   ,-2.0593831539154053 ,-4.100255966186523 ,-2.440857172012329  ,-3.5879011154174805 ,-3.590526580810547
106CarminaGulatorumePotatorumCwav  ,0.22333671152591705,0.01581873558461666 ,1827.3426581178232,2199.4528305898552,3874.393238740809 ,0.06639906939338236 ,-391.5882263183594 ,91.36410522460938  ,-11.478597640991211 ,6.572483539581299   ,-9.788562774658203  ,11.607880592346191  ,-9.336328506469727   ,0.4739859998226166  ,-15.700332641601562 ,-5.9746623039245605 ,-18.78605842590332  ,-4.490423202514648  ,-3.7243142127990723 ,-1.4140536785125732  ,4.033012390136719    ,8.915427207946777   ,8.532489776611328  ,8.035088539123535   ,5.785722255706787   ,11.466292381286621
107CarminaGulatorumePotatorumCwav  ,0.3895673155784607 ,0.07903970032930374 ,1648.7202846800344,1666.842646819771 ,3027.9983567748645,0.097281346749226   ,-159.08334350585938,137.8280029296875  ,-46.722904205322266 ,9.50047779083252    ,-11.451720237731934 ,-18.315149307250977 ,-9.097376823425293   ,-6.989643096923828  ,-19.931915283203125 ,-5.166837692260742  ,-8.98311710357666   ,-0.6972087621688843 ,-12.539570808410645 ,-7.548984527587891   ,-3.6391866207122803  ,-3.332799196243286  ,-8.203446388244629 ,-2.1408045291900635 ,-4.854462146759033  ,0.048337481915950775
108CarminaLusorumMessedesjouewav   ,0.2730906307697296 ,0.023344822227954865,4653.1360715820765,3014.5282995240395,8227.108585133272 ,0.37867684851489936 ,-362.5064697265625 ,-2.1800239086151123,-2.152893304824829  ,2.1164355278015137  ,-3.251209020614624  ,-33.549896240234375 ,-3.221623659133911   ,15.63660717010498   ,-9.146708488464355  ,11.521167755126953  ,24.572647094726562  ,11.060345649719238  ,18.498458862304688  ,18.22963523864746    ,-9.687719345092773   ,0.8818631768226624  ,-5.677382946014404 ,5.538835048675537   ,-0.10649930685758591,4.041039943695068
109CarminaLusorumCB215215awav      ,0.30357006192207336,0.023923737928271294,2038.6996863239226,2283.50097822251  ,4178.6163991449785,0.08686530996033281 ,-387.4120178222656 ,94.01620483398438  ,-3.677619457244873  ,9.274765968322754   ,3.7209866046905518  ,-18.85309600830078  ,-4.891273498535156   ,-1.3979084491729736 ,-15.782477378845215 ,4.281260013580322   ,-4.339613437652588  ,0.6268221735954285  ,-5.3180108070373535 ,-5.231705188751221   ,-3.088024139404297   ,2.6066882610321045  ,-5.311017990112305 ,-0.9186447858810425 ,-1.884351372718811  ,-4.403497219085693
110CarminaLusorumCB215215awav      ,0.453220933675766  ,0.02088506519794464 ,2114.6652243547537,2461.7547079618744,4592.863894247049 ,0.11061195397155572 ,-384.709228515625  ,97.29520416259766  ,29.78891372680664   ,26.611478805541992  ,6.290050983428955   ,0.34727945923805237 ,-1.2907501459121704  ,-2.187600612640381  ,-9.465298652648926  ,-1.2887953519821167 ,0.9847720861434937  ,-2.2463016510009766 ,3.5413458347320557  ,3.40217661857605     ,-1.2933233976364136  ,7.848802089691162   ,-1.8328641653060913,2.248366117477417   ,-2.788404941558838  ,5.312962532043457
111CarminaLusorumCB215215awav      ,0.28476861119270325,0.032713621854782104,2551.9158312437567,2390.9498079585965,4826.862479289619 ,0.14463177849264705 ,-309.68560791015625,83.3851318359375   ,-10.529047012329102 ,11.083452224731445  ,0.9045082330703735  ,-15.659660339355469 ,-15.290441513061523  ,-2.9211883544921875 ,-15.808599472045898 ,1.346364974975586   ,-10.251120567321777 ,1.6487398147583008  ,-5.479621887207031  ,-7.987973690032959   ,-6.020232200622559   ,-4.769507884979248  ,-6.30077600479126  ,2.0397965908050537  ,-3.6632039546966553 ,-3.6001698970794678
112CarminaLusorumCB215215awav      ,0.42942875623703003,0.018897637724876404,3697.749910939694 ,2838.398125454996 ,6970.1995188237715,0.2313685933871904  ,-350.0487976074219 ,41.50908660888672  ,-11.822067260742188 ,-3.870295286178589  ,0.6894566416740417  ,1.707777976989746   ,-2.050621271133423   ,9.674181938171387   ,-7.139461040496826  ,6.067926406860352   ,-5.768939018249512  ,3.1079421043395996  ,-0.5878940224647522 ,3.2886970043182373   ,-2.36687970161438    ,2.7548983097076416  ,-3.7217366695404053,2.6554906368255615  ,-1.9518510103225708 ,2.5813732147216797
113CarminaMoraliaetDivinaChanwav   ,0.29086482524871826,0.04249368607997894 ,3890.592297986208 ,2565.4592567577256,6831.925354948723 ,0.30502083131772445 ,-296.5295104980469 ,17.488157272338867 ,-6.507904052734375  ,1.7521791458129883  ,-15.552156448364258 ,-4.085714340209961  ,-19.24285316467285   ,5.0589094161987305  ,-9.279619216918945  ,20.380374908447266  ,11.013917922973633  ,18.109472274780273  ,2.528315782546997   ,-3.2104859352111816  ,-0.7770177125930786  ,8.598374366760254   ,-8.631742477416992 ,9.168680191040039   ,-2.1527469158172607 ,-4.297841548919678
114CarminaMoraliaetDivinaCB8wav    ,0.27787071466445923,0.06905616819858551 ,2605.297296801322 ,2360.790041903322 ,4964.344981285071 ,0.1499083905766254  ,-161.09107971191406,65.5262680053711   ,-35.64502716064453  ,4.007528305053711   ,-8.99578857421875   ,-15.165245056152344 ,-12.700018882751465  ,-4.952106475830078  ,-8.901169776916504  ,-6.69091272354126   ,-13.061033248901367 ,7.67862606048584    ,-3.936750888824463  ,8.677508354187012    ,-3.747715711593628   ,-1.2496018409729004 ,-10.587484359741211,-1.7294389009475708 ,-11.584405899047852 ,-0.6799407005310059
115CarminaMoraliaetDivinaCB26wav   ,0.15396083891391754,0.03737969696521759 ,1246.0934143126672,1563.7719606154403,2050.7792658850135,0.04721248851102941 ,-417.84136962890625,101.75582885742188 ,-36.03396987915039  ,-6.13211727142334   ,6.229440212249756   ,-5.862864971160889  ,-11.217097282409668  ,-8.04362964630127   ,-9.17350959777832   ,-3.031981945037842  ,-5.835729598999023  ,-14.283707618713379 ,-7.771219253540039  ,6.337588310241699    ,13.361908912658691   ,24.582977294921875  ,34.21445846557617  ,34.4160041809082    ,18.817087173461914  ,3.2824866771698
116CarminaMoraliaetDivinaCB52wav   ,0.323569118976593  ,0.08217136561870575 ,3946.254681433874 ,2541.2391694717053,6824.650398939387 ,0.29552429010255415 ,-208.88119506835938,15.14698600769043  ,-2.95310640335083   ,11.039162635803223  ,-1.5570659637451172 ,19.34987449645996   ,-3.694167375564575   ,14.439388275146484  ,-16.02218246459961  ,-6.144894599914551  ,-5.8363356590271    ,13.442767143249512  ,15.326050758361816  ,4.295915603637695    ,-2.7911376953125     ,10.77640438079834   ,4.476360321044922  ,8.245594024658203   ,-5.174094200134277  ,0.45279213786125183
117CarminaMoraliaetDivinaCB19wav   ,0.3057940602302551 ,0.03872586041688919 ,2781.0041922582263,2519.153840403856 ,5550.93310093363  ,0.16870192772832818 ,-213.27247619628906,71.3416976928711   ,-28.679536819458008 ,-11.500467300415039 ,-17.94698143005371  ,-11.222841262817383 ,-5.5296854972839355  ,6.625246524810791   ,-11.334477424621582 ,4.653093338012695   ,-3.498692035675049  ,-8.620295524597168  ,-8.663219451904297  ,4.090302467346191    ,-7.129737854003906   ,8.37640380859375    ,-8.48833179473877  ,3.644622802734375   ,-2.2405502796173096 ,7.084495544433594
118CarminaMoraliaetDivinaCB5wav    ,0.3218539357185364 ,0.014609853737056255,1465.078556369332 ,1816.1983171329464,2843.624471658524 ,0.06592552728328173 ,-354.6479187011719 ,145.75335693359375 ,-13.314271926879883 ,12.513469696044922  ,8.009815216064453   ,-6.859205722808838  ,-9.860663414001465   ,0.29276666045188904 ,-16.363773345947266 ,-1.3691990375518799 ,-2.00063419342041   ,1.1760735511779785  ,-2.0738816261291504 ,-1.1448683738708496  ,-0.9031403064727783  ,0.18073216080665588 ,-4.497675895690918 ,1.1959264278411865  ,-3.319026470184326  ,-8.025635719299316
